https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume ADA
1721088000000,2024-07-16 00:00:00,ADA/UST,0.44467,0.45151,0.42713,0.43739,306555.7499547442,700875.07705879
1721001600000,2024-07-15 00:00:00,ADA/UST,0.43177,0.4457,0.43134,0.44485,505186.598124505,1135633.58013826
1720915200000,2024-07-14 00:00:00,ADA/UST,0.44229,0.44371,0.42569,0.43195,584781.7077000819,1353818.05232106
1720828800000,2024-07-13 00:00:00,ADA/UST,0.41615,0.44627,0.41174,0.44181,391254.64435176365,885572.17888179
1720742400000,2024-07-12 00:00:00,ADA/UST,0.39653,0.41722,0.39352,0.41638,1798274.7254037107,4318830.69648809
1720656000000,2024-07-11 00:00:00,ADA/UST,0.38892,0.40461,0.38509,0.39611,1185214.6213381847,2992135.06687078
1720569600000,2024-07-10 00:00:00,ADA/UST,0.37572,0.39,0.37213,0.38879,552484.6040253411,1421036.04523095
1720483200000,2024-07-09 00:00:00,ADA/UST,0.36927,0.38052,0.3634,0.37526,367198.29298864375,978517.00950979
1720396800000,2024-07-08 00:00:00,ADA/UST,0.34662,0.38,0.33172,0.36932,1013189.3507457315,2743391.50532257
1720310400000,2024-07-07 00:00:00,ADA/UST,0.37033,0.37151,0.34523,0.34647,1079784.2874922515,3116530.39943502
1720224000000,2024-07-06 00:00:00,ADA/UST,0.34948,0.3731,0.34688,0.37086,1165196.3680080953,3141876.63271341
1720137600000,2024-07-05 00:00:00,ADA/UST,0.36169,0.36181,0.3174,0.34908,1731388.7452231238,4959862.33878516
1720051200000,2024-07-04 00:00:00,ADA/UST,0.40828,0.41328,0.36147,0.36189,264477.5271397699,730822.9769813201
1719964800000,2024-07-03 00:00:00,ADA/UST,0.41843,0.42287,0.40035,0.40724,1358432.3562113706,3335704.63660586
1719878400000,2024-07-02 00:00:00,ADA/UST,0.40377,0.41945,0.40341,0.41772,2032857.9578886053,4866556.44424161
1719792000000,2024-07-01 00:00:00,ADA/UST,0.39212,0.40775,0.39201,0.40278,176778.96636138597,438897.0811892
1719705600000,2024-06-30 00:00:00,ADA/UST,0.38414,0.39394,0.37876,0.39259,233413.84789851482,594548.63317587
1719619200000,2024-06-29 00:00:00,ADA/UST,0.38564,0.4029,0.38405,0.38405,217343.15683653767,565924.11622585
1719532800000,2024-06-28 00:00:00,ADA/UST,0.39156,0.39677,0.38524,0.38564,81253.33841386226,210697.38205026
1719446400000,2024-06-27 00:00:00,ADA/UST,0.38501,0.39298,0.378,0.39076,97406.17246774957,249273.65254312
1719360000000,2024-06-26 00:00:00,ADA/UST,0.39234,0.39633,0.38336,0.38454,343008.97176116897,891998.15821805
1719273600000,2024-06-25 00:00:00,ADA/UST,0.37836,0.39724,0.37788,0.39175,129098.34023467805,329542.6681166
1719187200000,2024-06-24 00:00:00,ADA/UST,0.37969,0.3813,0.36247,0.37776,311920.80121160566,825711.56610442
1719100800000,2024-06-23 00:00:00,ADA/UST,0.38582,0.39314,0.37929,0.38019,158170.2506897592,416029.48707162
1719014400000,2024-06-22 00:00:00,ADA/UST,0.37523,0.39013,0.37202,0.3846,246012.07192280728,639656.97327823
1718928000000,2024-06-21 00:00:00,ADA/UST,0.38351,0.39077,0.37379,0.37585,73287.03340834242,194990.11150284
1718841600000,2024-06-20 00:00:00,ADA/UST,0.38328,0.3975,0.37988,0.38461,128981.36480619278,335356.24348351
1718755200000,2024-06-19 00:00:00,ADA/UST,0.38257,0.39739,0.38113,0.38435,100267.41790505481,260875.29050359
1718668800000,2024-06-18 00:00:00,ADA/UST,0.402,0.40206,0.35771,0.38376,304773.0246481388,794176.11175771
1718582400000,2024-06-17 00:00:00,ADA/UST,0.41573,0.42016,0.39001,0.40162,218311.5900061379,543577.48619625
1718496000000,2024-06-16 00:00:00,ADA/UST,0.41412,0.41833,0.40932,0.41647,126350.58826765981,303384.60937801
1718409600000,2024-06-15 00:00:00,ADA/UST,0.41148,0.41561,0.4084,0.41409,48092.096173822174,116139.23585168
1718323200000,2024-06-14 00:00:00,ADA/UST,0.42149,0.42437,0.39986,0.41197,161353.6888404917,391663.68628903
1718236800000,2024-06-13 00:00:00,ADA/UST,0.43766,0.43852,0.41968,0.42102,130530.46454843707,310033.88092831
1718150400000,2024-06-12 00:00:00,ADA/UST,0.42181,0.44381,0.41473,0.43792,223706.69689840026,510839.18729083
1718064000000,2024-06-11 00:00:00,ADA/UST,0.4402,0.44181,0.4135,0.42186,325135.93567918596,770719.99165407
1717977600000,2024-06-10 00:00:00,ADA/UST,0.44446,0.4518,0.43525,0.44068,274796.82766098494,623574.53857898
1717891200000,2024-06-09 00:00:00,ADA/UST,0.4367,0.44587,0.43266,0.44412,40871.78473023919,92028.69659155
1717804800000,2024-06-08 00:00:00,ADA/UST,0.44739,0.44739,0.43286,0.43646,297272.93204299646,681100.05966869
1717718400000,2024-06-07 00:00:00,ADA/UST,0.45827,0.4896,0.42587,0.4506,346204.92038302385,768319.84106308
1717632000000,2024-06-06 00:00:00,ADA/UST,0.46155,0.46196,0.4502,0.45831,222309.98297195762,485064.65704863
1717545600000,2024-06-05 00:00:00,ADA/UST,0.46196,0.46469,0.45738,0.46117,261578.04976025518,567205.26001313
1717459200000,2024-06-04 00:00:00,ADA/UST,0.45842,0.46541,0.45285,0.4612,226672.45901971316,491484.08287015
1717372800000,2024-06-03 00:00:00,ADA/UST,0.44661,0.46226,0.44382,0.4565,113165.39322719647,247897.90411215
1717286400000,2024-06-02 00:00:00,ADA/UST,0.45004,0.45374,0.44101,0.4462,119304.16762277109,267378.23313037
1717200000000,2024-06-01 00:00:00,ADA/UST,0.44729,0.45282,0.44547,0.44997,152187.40673657315,338216.78497805
1717113600000,2024-05-31 00:00:00,ADA/UST,0.4461,0.45578,0.444,0.4477,218642.81056220562,488369.02068842
1717027200000,2024-05-30 00:00:00,ADA/UST,0.4519,0.45568,0.44386,0.4463,141068.71113244843,316084.94540096
1716940800000,2024-05-29 00:00:00,ADA/UST,0.45819,0.46412,0.45067,0.45151,65331.934895465536,144696.54026592
1716854400000,2024-05-28 00:00:00,ADA/UST,0.46811,0.46913,0.45363,0.4575,49602.3685454259,108420.47769492
1716768000000,2024-05-27 00:00:00,ADA/UST,0.45824,0.47464,0.45679,0.46827,278607.25985533657,594971.40507685
1716681600000,2024-05-26 00:00:00,ADA/UST,0.46182,0.46289,0.45535,0.45821,192814.48079401325,420799.37320009
1716595200000,2024-05-25 00:00:00,ADA/UST,0.45995,0.46467,0.4575,0.46188,161063.28739056666,348712.40883036
1716508800000,2024-05-24 00:00:00,ADA/UST,0.46502,0.46929,0.45433,0.45978,392969.9710734397,854691.31122154
1716422400000,2024-05-23 00:00:00,ADA/UST,0.48326,0.48885,0.44361,0.46531,554514.8992610101,1191710.68591049
1716336000000,2024-05-22 00:00:00,ADA/UST,0.49478,0.4958,0.47542,0.4835,785477.9530231792,1624566.60397762
1716249600000,2024-05-21 00:00:00,ADA/UST,0.50247,0.51002,0.49084,0.49492,1174547.4026192727,2373206.58413334
1716163200000,2024-05-20 00:00:00,ADA/UST,0.46766,0.50278,0.46127,0.50194,201873.54548936596,402186.60694379
1716076800000,2024-05-19 00:00:00,ADA/UST,0.48097,0.48289,0.46482,0.46767,41279.85969898192,88267.06801587
1715990400000,2024-05-18 00:00:00,ADA/UST,0.48133,0.48545,0.4767,0.48235,47444.28913554182,98360.7113829
1715904000000,2024-05-17 00:00:00,ADA/UST,0.46014,0.49,0.45529,0.4806,309107.4917036112,643169.97857597
1715817600000,2024-05-16 00:00:00,ADA/UST,0.455,0.4617,0.4481,0.45961,22289.99597339024,48497.63054196
1715731200000,2024-05-15 00:00:00,ADA/UST,0.42862,0.45476,0.42622,0.45288,104535.70728094476,230824.2962395
1715644800000,2024-05-14 00:00:00,ADA/UST,0.43577,0.43808,0.42674,0.42824,151117.30548870165,352879.93996054
1715558400000,2024-05-13 00:00:00,ADA/UST,0.4386,0.45285,0.42485,0.43629,310815.5895791716,712405.94462209
1715472000000,2024-05-12 00:00:00,ADA/UST,0.43937,0.44263,0.4343,0.43779,23590.82774969959,53886.17316453
1715385600000,2024-05-11 00:00:00,ADA/UST,0.44715,0.45085,0.43772,0.43848,40548.133840556206,92474.30633223
1715299200000,2024-05-10 00:00:00,ADA/UST,0.4626,0.4677,0.44339,0.44792,34615.45384241925,77280.43811935
1715212800000,2024-05-09 00:00:00,ADA/UST,0.45214,0.46422,0.44739,0.46369,60926.46028772448,131394.81180902
1715126400000,2024-05-08 00:00:00,ADA/UST,0.44194,0.46749,0.437,0.45359,81246.49961740746,179118.80689038
1715040000000,2024-05-07 00:00:00,ADA/UST,0.45437,0.45559,0.4414,0.44278,14437.885864226198,32607.35774928
1714953600000,2024-05-06 00:00:00,ADA/UST,0.45836,0.4756,0.45179,0.45363,51543.006095551915,113623.45104061
1714867200000,2024-05-05 00:00:00,ADA/UST,0.46189,0.46578,0.45243,0.45779,79147.38781065046,172890.16319852
1714780800000,2024-05-04 00:00:00,ADA/UST,0.46749,0.47467,0.46273,0.46338,16607.47998026769,35839.8722005
1714694400000,2024-05-03 00:00:00,ADA/UST,0.459,0.47278,0.44667,0.46668,66611.40988695985,142734.65733899001
1714608000000,2024-05-02 00:00:00,ADA/UST,0.4496,0.4628,0.43993,0.45828,256171.9925467237,558985.75662635
1714521600000,2024-05-01 00:00:00,ADA/UST,0.44096,0.45751,0.41854,0.45017,173771.87807895488,386013.90159041
1714435200000,2024-04-30 00:00:00,ADA/UST,0.45666,0.46271,0.42695,0.44041,59079.98572027074,134147.69355889
1714348800000,2024-04-29 00:00:00,ADA/UST,0.46117,0.46324,0.44711,0.45768,29488.37750561482,64430.12040206
1714262400000,2024-04-28 00:00:00,ADA/UST,0.46755,0.47711,0.45863,0.46011,47831.45471786975,103956.56412134
1714176000000,2024-04-27 00:00:00,ADA/UST,0.46442,0.46952,0.4457,0.46823,62727.82378581291,133967.97254728
1714089600000,2024-04-26 00:00:00,ADA/UST,0.47113,0.47872,0.46053,0.46261,54385.82048866448,117563.00228846
1714003200000,2024-04-25 00:00:00,ADA/UST,0.47554,0.47937,0.4631,0.47072,81215.78051708052,172535.22373615
1713916800000,2024-04-24 00:00:00,ADA/UST,0.50186,0.51,0.46916,0.47492,116802.85431160087,245942.16775794
1713830400000,2024-04-23 00:00:00,ADA/UST,0.5164,0.5203,0.49754,0.50024,248540.85494513414,496843.2251422
1713744000000,2024-04-22 00:00:00,ADA/UST,0.4993,0.52209,0.49482,0.5168,151624.55315898496,293391.16323333
1713657600000,2024-04-21 00:00:00,ADA/UST,0.50675,0.5127,0.48847,0.49969,135289.72241177206,270747.3081546
1713571200000,2024-04-20 00:00:00,ADA/UST,0.46986,0.50708,0.4657,0.50585,468237.2675596951,925644.49453335
1713484800000,2024-04-19 00:00:00,ADA/UST,0.45796,0.47546,0.42406,0.46958,297986.1753075368,634580.21062979
1713398400000,2024-04-18 00:00:00,ADA/UST,0.44399,0.46126,0.43466,0.458,198528.3877713852,433468.09557071
1713312000000,2024-04-17 00:00:00,ADA/UST,0.45808,0.46477,0.4275,0.44401,325234.79412176745,732494.29995218
1713225600000,2024-04-16 00:00:00,ADA/UST,0.46074,0.47778,0.43981,0.45903,219058.92201122563,477221.36246264
1713139200000,2024-04-15 00:00:00,ADA/UST,0.46684,0.49463,0.44009,0.4607,408265.76131970016,886185.72025114
1713052800000,2024-04-14 00:00:00,ADA/UST,0.44456,0.47771,0.43546,0.46738,1831699.9607040023,3919080.74950576
1712966400000,2024-04-13 00:00:00,ADA/UST,0.5024,0.51517,0.39901,0.44479,1325652.5214287539,2980400.911506
1712880000000,2024-04-12 00:00:00,ADA/UST,0.58529,0.59209,0.43758,0.5029,1458638.0142701336,2900453.39882707
1712793600000,2024-04-11 00:00:00,ADA/UST,0.58636,0.5946,0.57583,0.58563,190472.15489492594,325243.16530049
1712707200000,2024-04-10 00:00:00,ADA/UST,0.59091,0.59426,0.55947,0.58553,322469.7528068605,550731.39345014
1712620800000,2024-04-09 00:00:00,ADA/UST,0.61373,0.62335,0.59012,0.59182,244971.42585780853,413928.94099187
1712534400000,2024-04-08 00:00:00,ADA/UST,0.58786,0.61687,0.58,0.61377,274274.0493812558,446867.79963382997
1712448000000,2024-04-07 00:00:00,ADA/UST,0.58376,0.59726,0.58246,0.58919,453338.7588474014,769427.10984131
1712361600000,2024-04-06 00:00:00,ADA/UST,0.57342,0.58989,0.57178,0.58382,141704.14360184787,242718.89212745
1712275200000,2024-04-05 00:00:00,ADA/UST,0.5836,0.5842,0.55943,0.57493,274654.7529579054,477718.59697338
1712188800000,2024-04-04 00:00:00,ADA/UST,0.57271,0.59618,0.55962,0.58433,487537.8926665558,834353.69169229
1712102400000,2024-04-03 00:00:00,ADA/UST,0.5808,0.59452,0.5618,0.56965,425993.32922109205,747815.90313542
1712016000000,2024-04-02 00:00:00,ADA/UST,0.62133,0.62133,0.57286,0.58033,940466.6159359135,1620572.11575468
1711929600000,2024-04-01 00:00:00,ADA/UST,0.64944,0.65145,0.60629,0.62139,535598.141710982,861935.56657008
1711843200000,2024-03-31 00:00:00,ADA/UST,0.6425,0.65346,0.6425,0.65024,663870.3759234904,1020962.0692721
1711756800000,2024-03-30 00:00:00,ADA/UST,0.66427,0.66626,0.64204,0.64423,214424.52254015565,332838.46225751
1711670400000,2024-03-29 00:00:00,ADA/UST,0.65083,0.6675,0.63666,0.66376,641061.5007710014,965803.15290316
1711584000000,2024-03-28 00:00:00,ADA/UST,0.64727,0.65793,0.63564,0.6507,301186.7039203592,462865.68913533
1711497600000,2024-03-27 00:00:00,ADA/UST,0.66564,0.67063,0.63074,0.64803,534914.3468934535,825446.88809693
1711411200000,2024-03-26 00:00:00,ADA/UST,0.65682,0.68255,0.65224,0.66533,430035.5506030485,646349.25616318
1711324800000,2024-03-25 00:00:00,ADA/UST,0.64709,0.66817,0.63919,0.65676,534361.9077103088,813633.45470234
1711238400000,2024-03-24 00:00:00,ADA/UST,0.6231,0.64733,0.6226,0.64595,458700.90977705835,710118.29054425
1711152000000,2024-03-23 00:00:00,ADA/UST,0.61454,0.63866,0.61127,0.62367,196198.83733137543,314587.58210492
1711065600000,2024-03-22 00:00:00,ADA/UST,0.63145,0.6424,0.59921,0.61498,541828.7378538398,881050.99003844
1710979200000,2024-03-21 00:00:00,ADA/UST,0.63911,0.64795,0.61838,0.63132,646261.2548902715,1023666.6902526
1710892800000,2024-03-20 00:00:00,ADA/UST,0.58509,0.64385,0.57,0.63846,1169958.5561792504,1832469.62406298
1710806400000,2024-03-19 00:00:00,ADA/UST,0.65919,0.66572,0.58054,0.58764,784394.3514484045,1334821.23655368
1710720000000,2024-03-18 00:00:00,ADA/UST,0.68107,0.69935,0.64347,0.66006,1436773.6746278477,2176731.92532171
1710633600000,2024-03-17 00:00:00,ADA/UST,0.66048,0.68804,0.62939,0.68124,665744.8106703089,977254.43407655
1710547200000,2024-03-16 00:00:00,ADA/UST,0.72733,0.73436,0.65151,0.65891,773579.2452842343,1174028.69175492
1710460800000,2024-03-15 00:00:00,ADA/UST,0.7526,0.76168,0.66962,0.72649,1092824.0511828635,1504252.0216147
1710374400000,2024-03-14 00:00:00,ADA/UST,0.76258,0.80951,0.7172,0.75043,865435.8626800727,1153253.28502335
1710288000000,2024-03-13 00:00:00,ADA/UST,0.74776,0.77244,0.73501,0.76422,1672151.7589800006,2188050.24597629
1710201600000,2024-03-12 00:00:00,ADA/UST,0.77541,0.77541,0.70435,0.74773,1490291.4083841785,1993087.62305134
1710115200000,2024-03-11 00:00:00,ADA/UST,0.71586,0.78718,0.68401,0.77477,1379692.39570706,1780776.74110647
1710028800000,2024-03-10 00:00:00,ADA/UST,0.74145,0.74387,0.70083,0.7169,300138.2441731743,418661.24169783
1709942400000,2024-03-09 00:00:00,ADA/UST,0.72216,0.74494,0.72064,0.74105,334924.340151304,451959.16625235
1709856000000,2024-03-08 00:00:00,ADA/UST,0.74271,0.75357,0.70079,0.7232,510977.3881414078,706550.59200969
1709769600000,2024-03-07 00:00:00,ADA/UST,0.734,0.75446,0.71834,0.7433,1363576.4613733152,1834490.05969772
1709683200000,2024-03-06 00:00:00,ADA/UST,0.69175,0.7572,0.66782,0.73492,1887266.2400656536,2567988.67912923
1709596800000,2024-03-05 00:00:00,ADA/UST,0.77039,0.78226,0.55631,0.69279,1153173.9072370362,1664536.0170283
1709510400000,2024-03-04 00:00:00,ADA/UST,0.72795,0.7972,0.72284,0.76981,756078.7516693517,982162.8085753
1709424000000,2024-03-03 00:00:00,ADA/UST,0.74214,0.74214,0.68859,0.72563,765708.0243345513,1055232.03882771
1709337600000,2024-03-02 00:00:00,ADA/UST,0.71931,0.76265,0.71722,0.74043,1163710.892826743,1571669.02047019
1709251200000,2024-03-01 00:00:00,ADA/UST,0.65589,0.71875,0.65339,0.71875,405099.50793754874,563616.70669572
1709164800000,2024-02-29 00:00:00,ADA/UST,0.62825,0.70738,0.62322,0.65393,1284631.8610793308,1964479.16608709
1709078400000,2024-02-28 00:00:00,ADA/UST,0.62497,0.6598,0.5969,0.62882,1007061.870195326,1601510.5597712
1708992000000,2024-02-27 00:00:00,ADA/UST,0.61901,0.63,0.60951,0.62376,798099.4500428176,1279497.643393
1708905600000,2024-02-26 00:00:00,ADA/UST,0.59155,0.62172,0.57372,0.6194,697809.3047423147,1126589.12615808
1708819200000,2024-02-25 00:00:00,ADA/UST,0.5965,0.6,0.5808,0.59131,291233.95134735154,492523.29801179003
1708732800000,2024-02-24 00:00:00,ADA/UST,0.58201,0.59997,0.57,0.59604,456997.50953648,766722.88694799
1708646400000,2024-02-23 00:00:00,ADA/UST,0.58719,0.59541,0.56861,0.58386,369767.98184471566,633316.17484451
1708560000000,2024-02-22 00:00:00,ADA/UST,0.59864,0.60786,0.58188,0.58656,403265.8639234179,687509.99714167
1708473600000,2024-02-21 00:00:00,ADA/UST,0.62099,0.62245,0.57463,0.59873,369680.2861046891,617440.72637865
1708387200000,2024-02-20 00:00:00,ADA/UST,0.63234,0.64,0.59623,0.62241,343816.34013033553,552395.27020828
1708300800000,2024-02-19 00:00:00,ADA/UST,0.61937,0.63815,0.61514,0.63045,550448.3466082187,873103.888664
1708214400000,2024-02-18 00:00:00,ADA/UST,0.61031,0.63817,0.61017,0.61787,517629.3145023766,837764.11624189
1708128000000,2024-02-17 00:00:00,ADA/UST,0.59777,0.61056,0.56913,0.60746,227072.68042041393,373806.80278605
1708041600000,2024-02-16 00:00:00,ADA/UST,0.61,0.61345,0.5825,0.59867,396736.4459587015,662696.38692218
1707955200000,2024-02-15 00:00:00,ADA/UST,0.57705,0.61222,0.57101,0.60848,594711.594611338,977372.4602474
1707868800000,2024-02-14 00:00:00,ADA/UST,0.54491,0.58222,0.54,0.57632,500665.4424882008,868728.21086931
1707782400000,2024-02-13 00:00:00,ADA/UST,0.55907,0.56425,0.5343,0.54487,324452.86624373804,595468.39841382
1707696000000,2024-02-12 00:00:00,ADA/UST,0.54056,0.56557,0.53133,0.55971,395029.22981495614,705774.82949198
1707609600000,2024-02-11 00:00:00,ADA/UST,0.55179,0.56541,0.53628,0.54162,768553.5891655635,1418990.41609535
1707523200000,2024-02-10 00:00:00,ADA/UST,0.5407,0.55729,0.52883,0.55127,289345.482099142,524870.72051652
1707436800000,2024-02-09 00:00:00,ADA/UST,0.53076,0.54809,0.52868,0.54064,389552.3151884891,720539.20388519
1707350400000,2024-02-08 00:00:00,ADA/UST,0.50316,0.53563,0.50316,0.52914,482088.55526310485,911079.40292381
1707264000000,2024-02-07 00:00:00,ADA/UST,0.49916,0.5026,0.47496,0.5026,482799.0705595052,960603.00549046
1707177600000,2024-02-06 00:00:00,ADA/UST,0.49437,0.50338,0.48898,0.49858,247031.1808084347,495469.49498262
1707091200000,2024-02-05 00:00:00,ADA/UST,0.49336,0.50525,0.48821,0.49404,151525.5821490766,306707.11308614
1707004800000,2024-02-04 00:00:00,ADA/UST,0.51228,0.51228,0.49356,0.49356,311158.0649713137,630436.14752272
1706918400000,2024-02-03 00:00:00,ADA/UST,0.51511,0.52548,0.51214,0.51256,236913.1386440193,462215.42579214
1706832000000,2024-02-02 00:00:00,ADA/UST,0.50792,0.52441,0.50481,0.51459,772633.6959912477,1501454.93692308
1706745600000,2024-02-01 00:00:00,ADA/UST,0.49769,0.50842,0.48712,0.50763,449256.2020385089,885007.19429212
1706659200000,2024-01-31 00:00:00,ADA/UST,0.51375,0.51993,0.49392,0.49807,538319.1378361668,1080810.20305613
1706572800000,2024-01-30 00:00:00,ADA/UST,0.5268,0.53648,0.5127,0.5127,510103.73655620887,994936.09626723
1706486400000,2024-01-29 00:00:00,ADA/UST,0.48998,0.52757,0.48432,0.52591,1235879.7795853852,2349983.41842784
1706400000000,2024-01-28 00:00:00,ADA/UST,0.48605,0.5,0.48485,0.48989,283528.8018726375,578760.13364763
1706313600000,2024-01-27 00:00:00,ADA/UST,0.48484,0.48964,0.47533,0.48611,213674.0977163453,439559.14858025
1706227200000,2024-01-26 00:00:00,ADA/UST,0.46618,0.49012,0.4635,0.48523,284279.6561839302,585865.78773763
1706140800000,2024-01-25 00:00:00,ADA/UST,0.47629,0.485,0.45941,0.46672,1174782.5679949857,2517103.54815518
1706054400000,2024-01-24 00:00:00,ADA/UST,0.47764,0.48025,0.46459,0.47738,336007.30863044894,703857.11305553
1705968000000,2024-01-23 00:00:00,ADA/UST,0.4803,0.48582,0.44782,0.47712,410624.7871306887,860632.09911697
1705881600000,2024-01-22 00:00:00,ADA/UST,0.50307,0.50556,0.47691,0.47849,341476.2230141808,713653.83396556
1705795200000,2024-01-21 00:00:00,ADA/UST,0.5164,0.52055,0.50285,0.50285,147579.39258183504,293485.91544563
1705708800000,2024-01-20 00:00:00,ADA/UST,0.50509,0.51739,0.50006,0.51571,244804.12280624371,474693.37962468
1705622400000,2024-01-19 00:00:00,ADA/UST,0.50217,0.50364,0.47163,0.50356,1048584.2395343774,2082342.20258634
1705536000000,2024-01-18 00:00:00,ADA/UST,0.52744,0.52775,0.4958,0.50217,1390695.181973461,2769371.29253731
1705449600000,2024-01-17 00:00:00,ADA/UST,0.53543,0.53912,0.52155,0.52715,240137.3857120256,455539.00353225
1705363200000,2024-01-16 00:00:00,ADA/UST,0.52914,0.54739,0.52541,0.53588,475755.66243268916,887802.60960045
1705276800000,2024-01-15 00:00:00,ADA/UST,0.52518,0.5416,0.52357,0.52886,272845.3201068438,515912.18868291
1705190400000,2024-01-14 00:00:00,ADA/UST,0.54855,0.54987,0.52386,0.52545,258883.1083064104,492688.37816426
1705104000000,2024-01-13 00:00:00,ADA/UST,0.54841,0.55319,0.53124,0.54958,310516.678126328,565007.23848453
1705017600000,2024-01-12 00:00:00,ADA/UST,0.58198,0.58841,0.5271,0.54823,463516.1707411537,845477.57463319
1704931200000,2024-01-11 00:00:00,ADA/UST,0.56663,0.61691,0.56071,0.58203,905822.5414271166,1556315.89682167
1704844800000,2024-01-10 00:00:00,ADA/UST,0.51183,0.58775,0.48838,0.56522,1385182.4434693002,2450696.08907912
1704758400000,2024-01-09 00:00:00,ADA/UST,0.5411,0.54224,0.49713,0.51199,1089485.6571535773,2127943.2355194
1704672000000,2024-01-08 00:00:00,ADA/UST,0.4935,0.54402,0.465,0.54118,987870.6597513079,1825401.27083652
1704585600000,2024-01-07 00:00:00,ADA/UST,0.52255,0.5285,0.48795,0.49383,263526.7860535416,533638.67333605
1704499200000,2024-01-06 00:00:00,ADA/UST,0.54085,0.54212,0.50727,0.52284,165963.33771049618,317426.62709528
1704412800000,2024-01-05 00:00:00,ADA/UST,0.56969,0.57214,0.52134,0.54114,323046.4020373221,596973.79982504
1704326400000,2024-01-04 00:00:00,ADA/UST,0.55668,0.57751,0.54879,0.56929,338991.78395759204,595464.14649404
1704240000000,2024-01-03 00:00:00,ADA/UST,0.60448,0.61795,0.49,0.55703,1170448.864207679,2101231.28773617
1704153600000,2024-01-02 00:00:00,ADA/UST,0.62391,0.63632,0.60259,0.60502,135635.58071642628,224183.63147735
1704067200000,2024-01-01 00:00:00,ADA/UST,0.59283,0.62373,0.59143,0.62286,64410.91521471421,103411.54547525
1703980800000,2023-12-31 00:00:00,ADA/UST,0.60039,0.60943,0.57933,0.59357,159576.04677896458,268841.15905279
1703894400000,2023-12-30 00:00:00,ADA/UST,0.60628,0.61247,0.59384,0.60192,132279.70395692068,219762.93187952
1703808000000,2023-12-29 00:00:00,ADA/UST,0.61568,0.6246,0.59084,0.60831,523556.5358006383,860673.89291749
1703721600000,2023-12-28 00:00:00,ADA/UST,0.63304,0.67637,0.60952,0.62034,350988.36636163667,565799.99091085
1703635200000,2023-12-27 00:00:00,ADA/UST,0.60704,0.64275,0.5869,0.6336,590844.623904742,932519.92409208
1703548800000,2023-12-26 00:00:00,ADA/UST,0.62592,0.62592,0.56001,0.60816,373096.40545753884,613483.96056554
1703462400000,2023-12-25 00:00:00,ADA/UST,0.59645,0.63374,0.59,0.62464,160705.25074404094,257276.59250775
1703376000000,2023-12-24 00:00:00,ADA/UST,0.60977,0.62666,0.58683,0.59245,370464.58827674406,625309.45780529
1703289600000,2023-12-23 00:00:00,ADA/UST,0.62257,0.62257,0.59699,0.61271,241843.35423126887,394710.9631494
1703203200000,2023-12-22 00:00:00,ADA/UST,0.63818,0.65052,0.6061,0.62316,307063.73298530054,492752.63653845
1703116800000,2023-12-21 00:00:00,ADA/UST,0.5884,0.63877,0.58257,0.63546,484728.53296235314,762799.44129033
1703030400000,2023-12-20 00:00:00,ADA/UST,0.57564,0.60995,0.56819,0.58963,226824.05882232875,384688.80284641
1702944000000,2023-12-19 00:00:00,ADA/UST,0.60251,0.61623,0.5667,0.57772,251396.5605743362,435152.94705798
1702857600000,2023-12-18 00:00:00,ADA/UST,0.5807,0.60176,0.54405,0.60176,559004.7222112644,928949.6181389
1702771200000,2023-12-17 00:00:00,ADA/UST,0.60949,0.61755,0.57803,0.58028,259452.42448176263,447115.91728435
1702684800000,2023-12-16 00:00:00,ADA/UST,0.60155,0.62484,0.58788,0.60768,234515.4279641107,385919.27982509
1702598400000,2023-12-15 00:00:00,ADA/UST,0.64078,0.65238,0.6,0.6,950387.3641374899,1583978.94022915
1702512000000,2023-12-14 00:00:00,ADA/UST,0.6681,0.68,0.60993,0.64268,1348773.450562803,2098670.33447875
1702425600000,2023-12-13 00:00:00,ADA/UST,0.57883,0.67806,0.54305,0.66347,2285941.867629337,3445433.65582368
1702339200000,2023-12-12 00:00:00,ADA/UST,0.5511,0.60514,0.5511,0.57855,708820.0434032504,1225166.43920707
1702252800000,2023-12-11 00:00:00,ADA/UST,0.59241,0.59528,0.51,0.55107,1128851.3710222833,2048471.82939061
1702166400000,2023-12-10 00:00:00,ADA/UST,0.58177,0.6145,0.57215,0.59502,587677.3326407308,987659.79738619
1702080000000,2023-12-09 00:00:00,ADA/UST,0.54616,0.64554,0.54451,0.57827,1246273.7963976632,2155176.29549806
1701993600000,2023-12-08 00:00:00,ADA/UST,0.4558,0.57066,0.45317,0.54497,1054343.2862232914,1934681.33332714
1701907200000,2023-12-07 00:00:00,ADA/UST,0.44358,0.45945,0.43199,0.45658,348039.98166524724,762276.01223279
1701820800000,2023-12-06 00:00:00,ADA/UST,0.42485,0.45467,0.41641,0.44174,538865.3663492377,1219869.98313315
1701734400000,2023-12-05 00:00:00,ADA/UST,0.4057,0.42577,0.39688,0.42577,454707.69144545635,1067965.54817262
1701648000000,2023-12-04 00:00:00,ADA/UST,0.39487,0.41475,0.39211,0.40685,501574.6239063699,1232824.4412102
1701561600000,2023-12-03 00:00:00,ADA/UST,0.39784,0.40299,0.38793,0.39526,132173.46709355136,334396.26345583
