Ticker,Date,Timeframe,Live_Price,Last_Candle_Close,Confidence,Signal,SL,TP,EMA_20,MACD,RSI_14,ATR,Vol_Ratio
ADA-USD,2024-03-22,1d,0.6132630109786987,0.6132630109786987,0.3404,Sell,0.7244927,0.44641848,0.67189797,-0.00502933,42.7189,0.05561485,0.5584
ADA-USD,2024-03-23,1d,0.6258620023727417,0.6258620023727417,0.3506,Sell,0.73280585,0.46544623,0.66751359,-0.00768749,44.5757,0.05347192,0.3994
ADA-USD,2024-03-24,1d,0.6461570262908936,0.6461570262908936,0.3808,Sell,0.74857032,0.49253709,0.66547963,-0.00806351,47.5264,0.05120665,0.4168
ADA-USD,2024-03-25,1d,0.656948983669281,0.656948983669281,0.4115,Sell,0.7560019,0.50836961,0.66466719,-0.00740532,49.0789,0.04952646,0.6522
ADA-USD,2024-03-26,1d,0.6650339961051941,0.6650339961051941,0.4243,Hold,0.61700892,0.71305907,0.66470212,-0.0061603,50.266,0.04802507,0.7163
ADA-USD,2024-03-27,1d,0.6484829783439636,0.6484829783439636,0.4087,Sell,0.74302297,0.50667299,0.66315744,-0.00643496,47.8088,0.04727,0.7732
ADA-USD,2024-03-28,1d,0.6507940292358398,0.6507940292358398,0.3985,Sell,0.74158688,0.51460476,0.66197998,-0.00639246,48.1897,0.04539642,0.5576
ADA-USD,2024-03-29,1d,0.6644030213356018,0.6644030213356018,0.4223,Hold,0.6201977,0.70860834,0.66221074,-0.0052007,50.4812,0.04420532,0.6825
ADA-USD,2024-03-30,1d,0.6443660259246826,0.6443660259246826,0.3861,Sell,0.7300619,0.51582221,0.66051125,-0.0058061,47.173,0.04284794,0.4951
ADA-USD,2024-03-31,1d,0.650426983833313,0.650426983833313,0.3912,Sell,0.7314073,0.52895651,0.65955084,-0.00573076,48.2772,0.04049016,0.4225
ADA-USD,2024-04-01,1d,0.6216840147972107,0.6216840147972107,0.3819,Sell,0.70305745,0.49962387,0.65594448,-0.00789932,43.6207,0.04068672,0.8466
ADA-USD,2024-04-02,1d,0.5809869766235352,0.5809869766235352,0.3411,Sell,0.66312202,0.45778441,0.64880567,-0.01275479,38.0279,0.04106752,0.9247
ADA-USD,2024-04-03,1d,0.5712779760360718,0.5712779760360718,0.3221,Sell,0.65143881,0.45103673,0.64142208,-0.01718809,36.8152,0.04008041,0.7164
ADA-USD,2024-04-04,1d,0.582955002784729,0.582955002784729,0.3502,Sell,0.66225477,0.46400535,0.63585378,-0.0195341,39.3215,0.03964988,0.7845
ADA-USD,2024-04-05,1d,0.5748339891433716,0.5748339891433716,0.3417,Sell,0.65165177,0.45960732,0.63004237,-0.02179736,38.187,0.03840889,0.7409
ADA-USD,2024-04-06,1d,0.5843380093574524,0.5843380093574524,0.3413,Sell,0.65781737,0.47411896,0.62568958,-0.02256401,40.3558,0.03673968,0.4418
ADA-USD,2024-04-07,1d,0.5894740223884583,0.5894740223884583,0.3604,Sell,0.65958958,0.48430069,0.62224048,-0.02249781,41.5494,0.03505778,0.5556
ADA-USD,2024-04-08,1d,0.6141589879989624,0.6141589879989624,0.422,Sell,0.684332,0.50889947,0.62147081,-0.02022039,47.0352,0.03508651,0.8527
ADA-USD,2024-04-09,1d,0.5918930172920227,0.5918930172920227,0.4019,Sell,0.66160382,0.48732682,0.61865388,-0.01998185,43.1053,0.0348554,1.0296
ADA-USD,2024-04-10,1d,0.5862550139427185,0.5862550139427185,0.3961,Sell,0.65507605,0.48302347,0.61556827,-0.02001701,42.1451,0.03441052,1.032
ADA-USD,2024-04-11,1d,0.5861909985542297,0.5861909985542297,0.3772,Sell,0.65245782,0.48679076,0.61277044,-0.01982155,42.1336,0.03313341,0.7172
ADA-USD,2024-04-12,1d,0.5035750269889832,0.5035750269889832,0.3782,Sell,0.58371751,0.38336131,0.60237087,-0.02603297,30.5655,0.04007124,2.2171
ADA-USD,2024-04-13,1d,0.4479080140590668,0.4479080140590668,0.3388,Hold,0.40309708,0.49271895,0.58766013,-0.03504347,25.4877,0.04481094,2.2436
ADA-USD,2024-04-14,1d,0.4689109921455383,0.4689109921455383,0.3402,Sell,0.5577033,0.33572252,0.57635068,-0.04002817,30.1994,0.04439616,1.6776
ADA-USD,2024-04-15,1d,0.460794985294342,0.460794985294342,0.3113,Hold,0.41582305,0.50576692,0.56534538,-0.04412483,29.4251,0.04497193,1.2437
ADA-USD,2024-04-16,1d,0.4586049914360046,0.4586049914360046,0.2941,Hold,0.41424763,0.50296235,0.55517963,-0.04700632,29.2074,0.04435736,0.9076
ADA-USD,2024-04-17,1d,0.4442949891090393,0.4442949891090393,0.2828,Hold,0.40072337,0.48786661,0.54461919,-0.04986975,27.7626,0.04357162,0.8499
ADA-USD,2024-04-18,1d,0.4581440091133117,0.4581440091133117,0.304,Sell,0.54241745,0.33173384,0.53638346,-0.0504401,31.3044,0.04213672,0.7252
ADA-USD,2024-04-19,1d,0.4687840044498443,0.4687840044498443,0.3484,Sell,0.55411791,0.34078314,0.52994541,-0.04946336,33.9824,0.04266695,1.0411
ADA-USD,2024-04-20,1d,0.5059080123901367,0.5059080123901367,0.4066,Sell,0.59095121,0.37834321,0.52765614,-0.04517297,42.4174,0.0425216,0.917
ADA-USD,2024-04-21,1d,0.4992919862270355,0.4992919862270355,0.3774,Sell,0.5812171,0.37640432,0.52495479,-0.04182453,41.4021,0.04096256,0.62
ADA-USD,2024-04-22,1d,0.516884982585907,0.516884982585907,0.4145,Sell,0.5965243,0.397426,0.52418624,-0.03732105,45.1609,0.03981966,0.7223
ADA-USD,2024-04-23,1d,0.5001959800720215,0.5001959800720215,0.3887,Sell,0.57726421,0.38459363,0.52190145,-0.03469868,42.3835,0.03853412,0.7289
ADA-USD,2024-04-24,1d,0.4749099910259247,0.4749099910259247,0.3646,Sell,0.55206692,0.3591746,0.51742607,-0.03426581,38.5183,0.03857846,0.8965
ADA-USD,2024-04-25,1d,0.4710200130939483,0.4710200130939483,0.3449,Sell,0.54490345,0.36019486,0.51300645,-0.03384649,37.945,0.03694172,0.6347
ADA-USD,2024-04-26,1d,0.4627290070056915,0.4627290070056915,0.3325,Sell,0.53360863,0.35640958,0.50821812,-0.03379363,36.6915,0.03543981,0.5761
ADA-USD,2024-04-27,1d,0.4670319855213165,0.4670319855213165,0.3437,Sell,0.5354272,0.36443916,0.50429563,-0.03302385,37.8392,0.03419761,0.5676
ADA-USD,2024-04-28,1d,0.4604740142822265,0.4604740142822265,0.3296,Sell,0.52647186,0.36147725,0.50012214,-0.03256755,36.7458,0.03299892,0.4621
ADA-USD,2024-04-29,1d,0.4573650062084198,0.4573650062084198,0.3349,Sell,0.52078372,0.36223693,0.49605004,-0.03208692,36.2116,0.03170936,0.5658
ADA-USD,2024-04-30,1d,0.4408119916915893,0.4408119916915893,0.3271,Sell,0.50464951,0.34505571,0.49078927,-0.03266516,33.4254,0.03191876,0.7757
ADA-USD,2024-05-01,1d,0.4498659968376159,0.4498659968376159,0.3642,Sell,0.51436927,0.35311109,0.48689181,-0.0320237,36.3119,0.03225164,0.9806
ADA-USD,2024-05-02,1d,0.4582819938659668,0.4582819938659668,0.3675,Sell,0.52105589,0.36412115,0.48416707,-0.03048482,38.9612,0.03138695,0.7182
ADA-USD,2024-05-03,1d,0.4675439894199371,0.4675439894199371,0.39,Sell,0.52946946,0.37465578,0.48258392,-0.02819289,41.829,0.03096274,0.7341
ADA-USD,2024-05-04,1d,0.463577002286911,0.463577002286911,0.3736,Sell,0.52267709,0.37492687,0.48077374,-0.02639238,40.9417,0.02955004,0.5903
ADA-USD,2024-05-05,1d,0.4583339989185333,0.4583339989185333,0.3662,Sell,0.51487622,0.37352067,0.47863662,-0.02509921,39.7419,0.02827111,0.6109
